      Czas        Ft
         s         N
     20,94      0,44
     20,96      0,05
     20,98      1,02
     21,00      0,95
     21,02      1,24
     21,04      1,88
     21,06      1,94
     21,08      1,48
     21,10      0,89
     21,12      0,64
     21,14      0,16
     21,16      0,12
     21,18      0,69
     21,20      0,77
     21,22      0,77
     21,24      0,77
     21,26      0,70
     21,28     -0,16
     21,30     -1,10
     21,32     -1,31
     21,34     -1,35
     21,36     -0,86
     21,38     -0,32
     21,40      0,02
     21,42      0,23
     21,44     -0,40
     21,46     -0,29
     21,48     -0,62
     21,50     -1,23
     21,52     -0,71
     21,54     -0,90
     21,56     -0,63
     21,58     -0,56
     21,60     -0,56
     21,62     -0,45
     21,64     -0,42
     21,66     -0,35
     21,68      0,38
     21,70      0,28
     21,72      0,28
     21,74      0,60
     21,76      0,01
     21,78      0,56
     21,80      1,12
     21,82      0,95
     21,84      1,75
     21,86      2,05
     21,88      1,65
     21,90      1,20
     21,92      0,69
     21,94      0,31
     21,96      0,18
     21,98      0,49
     22,00      0,76
     22,02      0,82
     22,04      0,80
     22,06      0,80
     22,08      0,22
     22,10     -0,67
     22,12     -1,26
     22,14     -1,36
     22,16     -1,15
     22,18     -0,47
     22,20     -0,06
     22,22      0,29
     22,24     -0,15
     22,26     -0,42
     22,28     -0,23
     22,30     -1,25
     22,32     -1,04
     22,34     -0,84
     22,36     -0,83
     22,38     -0,53
     22,40     -0,72
     22,42     -0,34
     22,44     -0,25
     22,46     -0,24
     22,48      0,07
     22,50      0,41
     22,52      0,25
     22,54      0,47
     22,56      0,22
     22,58      0,17
     22,60      1,09
     22,62      0,84
     22,64      1,25
     22,66      1,91
     22,68      1,69
     22,70      1,40
     22,72      0,91
     22,74      0,45
     22,76      0,19
     22,78      0,30
     22,80      0,68
     22,82      0,75
     22,84      0,69
     22,86      0,68
     22,88      0,50
     22,90     -0,39
     22,92     -1,04
     22,94     -1,38
     22,96     -1,34
     22,98     -0,79
     23,00     -0,41
     23,02      0,06
     23,04      0,23
     23,06     -0,35
     23,08     -0,33
     23,10     -0,94
     23,12     -1,19
     23,14     -0,88
     23,16     -0,97
     23,18     -0,56
     23,20     -0,56
     23,22     -0,47
     23,24     -0,27
     23,26     -0,27
     23,28     -0,06
     23,30      0,32
     23,32      0,31
     23,34      0,32
     23,36      0,35
     23,38      0,04
     23,40      0,74
     23,42      1,13
     23,44      1,05
     23,46      1,97
     23,48      1,93
     23,50      1,45
     23,52      1,18
     23,54      0,66
     23,56      0,39
     23,58      0,04
     23,60      0,62
     23,62      0,77
     23,64      0,68
     23,66      0,69
     23,68      0,65
     23,70     -0,07
     23,72     -0,87
     23,74     -1,30
     23,76     -1,34
     23,78     -1,01
     23,80     -0,47
     23,82     -0,13
     23,84      0,10
     23,86     -0,18
     23,88     -0,30
     23,90     -0,54
     23,92     -1,43
     23,94     -0,99
     23,96     -0,74
     23,98     -0,87
     24,00     -0,46
     24,02     -0,63
     24,04     -0,33
     24,06     -0,31
     24,08     -0,28
     24,10      0,18
     24,12      0,46
     24,14      0,15
     24,16      0,56
     24,18      0,19
     24,20      0,26
     24,22      1,08
     24,24      0,96
     24,26      1,68
     24,28      1,95
     24,30      1,74
     24,32      1,35
     24,34      0,80
     24,36      0,64
     24,38      0,15
     24,40      0,26
     24,42      0,78
     24,44      0,78
     24,46      0,74
     24,48      0,74
     24,50      0,33
     24,52     -0,52
     24,54     -1,27
     24,56     -1,32
     24,58     -1,17
     24,60     -0,72
     24,62     -0,22
     24,64     -0,02
     24,66      0,00
     24,68     -0,33
     24,70     -0,26
     24,72     -1,13
     24,74     -1,19
     24,76     -0,73
     24,78     -0,99
     24,80     -0,53
     24,82     -0,65
     24,84     -0,43
     24,86     -0,26
     24,88     -0,26
     24,90      0,03
     24,92      0,37
     24,94      0,16
     24,96      0,53
     24,98      0,37
     25,00     -0,06
     25,02      0,92
     25,04      0,87
     25,06      1,09
     25,08      1,61
     25,10      1,86
     25,12      1,47
     25,14      0,98
     25,16      0,72
     25,18      0,35
     25,20      0,06
     25,22      0,66
     25,24      0,78
     25,26      0,70
     25,28      0,69
     25,30      0,59
     25,32     -0,17
     25,34     -1,10
     25,36     -1,31
     25,38     -1,30
     25,40     -0,94
     25,42     -0,37
     25,44     -0,10
     25,46      0,23
     25,48     -0,37
     25,50     -0,29
     25,52     -0,54
     25,54     -1,27
     25,56     -0,80
     25,58     -0,84
     25,60     -0,71
     25,62     -0,54
     25,64     -0,53
     25,66     -0,26
     25,68     -0,25
     25,70     -0,14
     25,72      0,28
     25,74      0,37
     25,76      0,22
     25,78      0,50
     25,80      0,03
     25,82      0,56
     25,84      1,14
     25,86      1,02
     25,88      1,75
     25,90      1,99
     25,92      1,71
     25,94      1,26
     25,96      0,76
     25,98      0,38
     26,00      0,19
     26,02      0,40
     26,04      0,78
     26,06      0,75
     26,08      0,74
     26,10      0,73
     26,12      0,25
     26,14     -0,64
     26,16     -1,26
     26,18     -1,33
     26,20     -1,20
     26,22     -0,67
     26,24     -0,24
     26,26      0,14
     26,28     -0,01
     26,30     -0,37
     26,32     -0,41
     26,34     -1,23
     26,36     -0,92
     26,38     -0,69
     26,40     -0,89
     26,42     -0,41
     26,44     -0,63
     26,46     -0,28
     26,48     -0,24
     26,50     -0,22
     26,52      0,08
     26,54      0,46
     26,56      0,25
     26,58      0,35
     26,60      0,29
     26,62      0,17
